Sample	file_id	Resgenes	file_id	num_contigs	total_length	gc	rep_type(s)	rep_type_accession(s)	relaxase_type(s)	relaxase_type_accession(s)	mpf_type	mpf_type_accession(s)	orit_type(s)	orit_accession(s)	PredictedMobility	mash_nearest_neighbor	mash_neighbor_distance	mash_neighbor_cluster
H105-redeposit_S38	plasmid_1552.fasta	mph(A);dfrA17;blaTEM-1B;tet(B);sul1;aadA5	plasmid_1552.fasta	11	128281	52.061490010211955	IncFIIA,IncFIB,IncFII,IncFIA	000136__AP014877_00014,000095__NZ_CP014273_00094,000121__CP024805,000094__NZ_CP015070_00117	MOBP,MOBF	NC_011416_00039,NC_017627_00068	MPF_F	NC_007675_00027,NC_022651_00077,NC_017639_00100,NC_017639_00094,NC_013437_00116,NC_019037_00027,NC_010409_00124,NC_008460_00107,NC_019094_00090,08-5333_00200,NC_010719_00097,NC_010488_00021	-	-	Conjugative	CP011493	0.00752278	155
H105-redeposit_S38	plasmid_1140.fasta	NA	plasmid_1140.fasta	2	90804	47.41310955464517	rep_cluster_1704	001113__CP011430_00070	-	-	-	-	-	-	Non-mobilizable	CP020051	0.0137488	114
H105-redeposit_S38	plasmid_29.fasta	NA	plasmid_29.fasta	1	4065	53.111931119311194	ColRNAI_rep_cluster_1857	000008__AJ627566	MOBP	NC_023328_00003	-	-	MOBP	NC_017657	Mobilizable	CP011137	0.0320933	2
H105-redeposit_S38	plasmid_1068.fasta	NA	plasmid_1068.fasta	1	10221	56.13932100577243	-	-	-	-	-	-	-	-	Non-mobilizable	CP021680	0.0276889	106
H108_S199	plasmid_17.fasta	NA	plasmid_17.fasta	1	4197	42.45889921372409	ColRNAI_rep_cluster_1857	000008__AJ627566	-	-	-	-	MOB_unknown,MOBP	NC_019986,KY421937	Mobilizable	CP003037	0.0018924	1
H108_S199	plasmid_475.fasta	NA	plasmid_475.fasta	6	83207	50.10996670953165	IncI1	000144__CP015838_00058	MOBP	NC_019097	MPF_I	NC_019111_00038,NC_019097_00085,NC_023290_00086,NC_022267_00069,NC_022267_00057,NC_019097_00075,NC_019097_00056,NC_015965_00072,NZ_CM001473_00069	MOBP	JN253636	Conjugative	CP018946	0.00574147	47
H108_S199	plasmid_1555.fasta	tet(B);aac(6')-Ib-cr;catB3;catB3;sul1;dfrA17;mph(A);blaCTX-M-15;blaOXA-1;aac(6')-Ib-cr;aadA5	plasmid_1555.fasta	26	150443	51.207434044787725	IncFIB,IncFIA	000095__NZ_CP014273_00094,000094__NZ_CP015070_00117	MOBF	NC_017627_00068	MPF_F	NC_007675_00027,NC_010719_00096,NC_017639_00100,NC_022651_00077,NC_010488_00021,NC_010409_00124,NC_013437_00116,NC_019094_00090,NC_014615_00033,08-5333_00200,NC_017639_00094,NC_018966_00040	-	-	Conjugative	CP009232	0.00257463	155
H108_S199	plasmid_795.fasta	NA	plasmid_795.fasta	1	16218	52.065606116660504	-	-	-	-	-	-	-	-	Non-mobilizable	CP019906	0.0319897	79
H108_S199	plasmid_1068.fasta	NA	plasmid_1068.fasta	3	14262	51.95624737063525	-	-	-	-	-	-	-	-	Non-mobilizable	CP021680	0.0141502	106
H117_S140	plasmid_539.fasta	NA	plasmid_539.fasta	11	93783	50.01866009831206	IncFIIA,IncFII,IncFIB	000136__AP014877_00014,000121__CP024805,000095__NZ_CP014273_00094	MOBF	NC_017627_00068	MPF_F	08-5333_00200,NC_019094_00090,NC_010488_00021,NC_008460_00107,NC_022651_00077,NC_018966_00040,NC_013437_00116,NC_014615_00033,NC_017639_00094,NC_017639_00100,NC_007675_00027,NC_010409_00124	-	-	Conjugative	CP019007	0.0144562	53
H117_S140	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	16645	51.57705016521478	-	-	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP012732	0.174408	107
H117_S140	plasmid_839.fasta	NA	plasmid_839.fasta	1	2101	47.16801523084246	Inc13	000058__CP000643_00001	-	-	-	-	-	-	Non-mobilizable	CP008719	0.000458924	83
H117_S140	plasmid_1068.fasta	NA	plasmid_1068.fasta	1	19019	50.57574004942426	-	-	-	-	-	-	-	-	Non-mobilizable	CP021680	0.00804257	106
H118-redeposit_S1	plasmid_539.fasta	NA	plasmid_539.fasta	11	91769	49.984199457333084	IncFIB,IncFIIA,IncFII	000095__NZ_CP014273_00094,000136__AP014877_00014,000121__CP024805	MOBF	NC_017627_00068	MPF_F	NC_017639_00100,NC_008460_00107,NC_019094_00090,NC_010488_00021,NC_022651_00077,NC_010409_00124,NC_017639_00094,NC_013437_00116,NC_007675_00027,08-5333_00200,NC_018966_00040,NC_014615_00033	-	-	Conjugative	CP019007	0.0151872	53
H118-redeposit_S1	plasmid_839.fasta	NA	plasmid_839.fasta	1	2101	47.16801523084246	Inc13	000058__CP000643_00001	-	-	-	-	-	-	Non-mobilizable	CP008719	0.000557238	83
H118-redeposit_S1	plasmid_1068.fasta	NA	plasmid_1068.fasta	1	19019	50.57574004942426	-	-	-	-	-	-	-	-	Non-mobilizable	CP021680	0.00804257	106
H11_S59	plasmid_novel_1.fasta	NA	plasmid_novel_1.fasta	1	325956	50.87803261789935	-	-	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP012732	0.154223	107
H11_S59	plasmid_469.fasta	NA	plasmid_469.fasta	1	4082	49.41205291523763	rep_cluster_1778	001198__NC_010486_00001	MOBQ	NC_011411_00002	-	-	MOBQ,MOBQ	NC_010672,NC_016036	Mobilizable	KT693144	0.000906124	46
H11_S59	plasmid_1007.fasta	NA	plasmid_1007.fasta	8	44721	46.42338051474699	-	-	-	-	-	-	-	-	Non-mobilizable	CP019216	0.0315792	100
H11_S59	plasmid_475.fasta	blaCTX-M-15;qnrS1	plasmid_475.fasta	3	93716	50.77681505826113	IncI1	000144__CP015838_00058	MOBP	NC_019097	MPF_I	NC_019097_00085,NC_022267_00069,NC_019097_00075,NC_015965_00072,NZ_CM001473_00069,NC_022267_00057,NC_023290_00086,NC_019111_00038,NC_019097_00056	MOBP	DQ916413	Conjugative	MF078004	0.00160079	47
H11_S59	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	2	15163	47.29275209391282	IncH	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP019216	0.0595738	100
H11_S59	plasmid_2911.fasta	NA	plasmid_2911.fasta	2	22785	51.44173798551679	-	-	-	-	-	-	-	-	Non-mobilizable	CP012736	0.0440934	291
H122_S136	plasmid_469.fasta	NA	plasmid_469.fasta	1	4082	49.43655071043606	rep_cluster_1778	001198__NC_010486_00001	-	-	-	-	MOBQ,MOBQ	NC_010672,NC_016036	Mobilizable	KT693144	0.000931334	46
H122_S136	plasmid_740.fasta	blaSHV-12	plasmid_740.fasta	1	4474	62.36030397854269	-	-	-	-	-	-	-	-	Non-mobilizable	CP015133	0.0259767	74
H122_S136	plasmid_219.fasta	NA	plasmid_219.fasta	3	10499	44.09943804171826	ColRNAI_rep_cluster_1987	000019__CP000651_00005	-	-	-	-	MOBP	CP008720	Mobilizable	CP019003	0.00405685	21
H122_S136	plasmid_1552.fasta	aadA5;blaTEM-1B;dfrA17;sul1;mph(A);tet(B)	plasmid_1552.fasta	10	126977	51.91412618033187	IncFIB,IncFIA,IncFII,IncFIIA	000095__NZ_CP014273_00094,000094__NZ_CP015070_00117,000121__CP024805,000136__AP014877_00014	MOBF	NC_017627_00068	MPF_F	NC_013437_00116,NC_010409_00124,NC_022651_00077,NC_010719_00097,08-5333_00200,NC_017639_00094,NC_008460_00107,NC_017639_00100,NC_007675_00027,NC_019037_00027,NC_019094_00090,NC_010488_00021	MOBF	KT754162	Conjugative	CP011493	0.00734051	155
H122_S136	plasmid_29.fasta	NA	plasmid_29.fasta	1	4065	53.111931119311194	ColRNAI_rep_cluster_1857	000008__AJ627566	MOBP	NC_023328_00003	-	-	MOBP	NC_017657	Mobilizable	CP011137	0.0325113	2
H122_S136	plasmid_1068.fasta	NA	plasmid_1068.fasta	1	8739	56.36800549261929	-	-	-	-	-	-	-	-	Non-mobilizable	CP021680	0.0298988	106
H125_S106	plasmid_469.fasta	NA	plasmid_469.fasta	1	4082	49.43655071043606	rep_cluster_1778	001198__NC_010486_00001	-	-	-	-	MOBQ,MOBQ	NC_016036,NC_010672	Mobilizable	KT693144	0.00103256	46
H125_S106	plasmid_740.fasta	blaSHV-12	plasmid_740.fasta	1	4474	62.36030397854269	-	-	-	-	-	-	-	-	Non-mobilizable	CP015133	0.0259767	74
H125_S106	plasmid_219.fasta	NA	plasmid_219.fasta	3	10498	44.10363878834064	ColRNAI_rep_cluster_1987	000019__CP000651_00005	-	-	-	-	MOBP	CP008720	Mobilizable	CP019003	0.00405685	21
H125_S106	plasmid_1552.fasta	blaTEM-1B;sul1;aadA5;dfrA17;tet(B);mph(A)	plasmid_1552.fasta	7	127892	51.996997466612456	IncFIB,IncFIIA,IncFIA,IncFII	000095__NZ_CP014273_00094,000136__AP014877_00014,000094__NZ_CP015070_00117,000121__CP024805	MOBF	NC_017627_00068	MPF_F	NC_013437_00116,NC_022651_00077,NC_007675_00027,NC_019094_00090,NC_010719_00097,NC_017639_00100,NC_008460_00107,NC_017639_00094,08-5333_00200,NC_010409_00124,NC_019037_00027,NC_010488_00021	MOBF	KT754162	Conjugative	CP011493	0.00701675	155
H125_S106	plasmid_29.fasta	NA	plasmid_29.fasta	1	4065	53.111931119311194	ColRNAI_rep_cluster_1857	000008__AJ627566	-	-	-	-	MOBP	NC_017657	Mobilizable	CP011137	0.0323015	2
H125_S106	plasmid_1068.fasta	NA	plasmid_1068.fasta	1	8739	56.36800549261929	-	-	-	-	-	-	-	-	Non-mobilizable	CP021680	0.0298988	106
H129_S53	plasmid_487.fasta	NA	plasmid_487.fasta	2	84740	53.18385650224215	IncFIIA	000136__AP014877_00014	MOBP	NC_013728_00087	MPF_I	NC_011754_00109,NC_022992_00098,NC_007365_00035,NC_014843_00047,NC_014843_00041,NC_011754_00087,NC_014843_00033,NC_012487_00131,NC_022371_00084	MOBP	FR821780	Conjugative	CP015141	0.00752278	48
H129_S53	plasmid_novel_0.fasta	sul2;dfrA12;blaCTX-M-27;aph(6)-Id;aadA2;tet(A)	plasmid_novel_0.fasta	1	63753	51.387385691653726	ColRNAI_rep_cluster_1987	000019__CP000651_00005	-	-	-	-	MOBP	AJ001708	Mobilizable	CP022072	0.0716227	5
H129_S53	plasmid_2911.fasta	NA	plasmid_2911.fasta	1	10794	49.27737632017788	-	-	-	-	-	-	-	-	Non-mobilizable	CP012736	0.0447178	291
H12_S69	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	689608	50.01725618032273	-	-	MOBP	NC_011416_00039	-	-	-	-	Mobilizable	CP012732	0.164662	107
H136_S109	plasmid_735.fasta	NA	plasmid_735.fasta	1	3351	55.11787526111608	-	-	MOBP	NC_014354_00003	-	-	-	-	Mobilizable	HM231165	0.0375603	73
H136_S109	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	3449	50.13047260075384	IncFIIA	000136__AP014877_00014	-	-	-	-	-	-	Non-mobilizable	CP018107	0.151946	52
H136_S109	plasmid_528.fasta	NA	plasmid_528.fasta	6	49059	52.2962147618174	IncFII	000121__CP024805	-	-	MPF_F	08-5333_00200,NC_017639_00094,NC_019094_00090,NC_014615_00033,NC_017639_00100,NC_019094_00068,NC_013437_00116,NC_010719_00096,NC_022651_00077,NC_007675_00027,NC_019037_00027,NC_010409_00124	MOBF	NZ_CP012164	Mobilizable	NC_013362	0.0237537	52
H136_S109	plasmid_362.fasta	blaTEM-1B;sul2;dfrA8;aph(3'')-Ib;aph(6)-Id	plasmid_362.fasta	2	13361	50.325574433051415	-	-	-	-	-	-	-	-	Non-mobilizable	CP020057	0.0353885	36
H136_S109	plasmid_1009.fasta	NA	plasmid_1009.fasta	3	94229	48.41184773265131	IncY	000230__CP009168_00001	-	-	-	-	-	-	Non-mobilizable	CP009168	0.0239063	100
H136_S109	plasmid_476.fasta	NA	plasmid_476.fasta	15	92280	50.07043779800607	IncI1	000144__CP015838_00058	MOBP	NC_019097	MPF_I	NC_019097_00085,NC_022267_00069,NC_015965_00072,NC_022267_00057,NC_023290_00086,NC_019111_00038,NC_019097_00056,NC_019097_00075,NZ_CM001473_00069	MOBP	JN253636	Conjugative	CP019215	0.0116661	47
H136_S109	plasmid_286.fasta	NA	plasmid_286.fasta	1	7196	43.746525847693164	ColRNAI_rep_cluster_1857	000008__AJ627566	MOBP	NC_019076_00002	-	-	MOBP	MF083142	Mobilizable	JN692546	0.0143537	28
H136_S109	plasmid_261.fasta	NA	plasmid_261.fasta	1	3373	55.232730506967094	-	-	MOBP	NC_014003_00004	-	-	-	-	Mobilizable	CP011066	0.00282712	26
H137_S50	plasmid_1367.fasta	NA	plasmid_1367.fasta	1	40287	51.39871422543252	IncFII,IncFIIA	000121__CP024805,000136__AP014877_00014	MOBF	NC_017627_00068	MPF_F	NC_022651_00077,NC_019037_00027,NC_010488_00021,NC_008460_00107,NC_017639_00100,08-5333_00200,NC_013437_00116,NC_017639_00094,NC_010409_00124,NC_019094_00090,NC_007675_00027,NC_010719_00097	MOBF	KT754162	Conjugative	CP006001	0.035622	136
H137_S50	plasmid_475.fasta	qnrS1;sul2;blaCTX-M-15;aph(3'')-Ib;aph(6)-Id	plasmid_475.fasta	11	109840	51.04606700655499	IncI1	000144__CP015838_00058	MOBP	NC_019097	MPF_I	NC_015965_00072,NC_022267_00057,NC_019097_00075,NC_019111_00038,NC_019097_00085,NC_023290_00086,NC_019097_00056,NC_022267_00069,NZ_CM001473_00069	MOBP	DQ916413	Conjugative	MF078004	0.00611156	47
H137_S50	plasmid_376.fasta	NA	plasmid_376.fasta	5	38236	52.10273041113087	-	-	MOBF	NC_022333_00006	MPF_F	NZ_AGTD01000004_00104,NZ_AGTD01000004_00096,NZ_AGTD01000004_00094,NC_009787_00004,NC_022333_00014,NC_009787_00008,NC_021817_00023,NC_022333_00021,NZ_AGTD01000004_00099,NZ_AGTD01000004_00091,NC_007635_00031	-	-	Conjugative	CP020338	0.0389696	37
H137_S50	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	14163	47.64527289416084	IncFIB	000096__NC_019117_00097	-	-	-	-	-	-	Non-mobilizable	AY230888	0.0762985	55
H137_S50	plasmid_644.fasta	NA	plasmid_644.fasta	2	55378	41.805410090649715	IncI2	000147__CP006264_00003	MOBP	NC_022520_00030	MPF_T	NC_019039_00051,NC_019039_00052,NC_020270_00063,NC_019115_00018,NC_020270_00058	-	-	Conjugative	KJ020576	0.00785531	64
H137_S50	plasmid_1068.fasta	NA	plasmid_1068.fasta	1	12631	53.72496239410973	-	-	-	-	-	-	-	-	Non-mobilizable	CP021680	0.0317837	106
H139_S273	plasmid_795.fasta	NA	plasmid_795.fasta	1	26303	52.225981827168006	-	-	-	-	-	-	-	-	Non-mobilizable	CP019906	0.0351567	79
H139_S273	plasmid_991.fasta	qnrS1;aph(6)-Id;dfrA14;blaCTX-M-15;blaTEM-1B;tet(A);sul2	plasmid_991.fasta	8	84510	50.70287539936102	IncY	000230__CP009168_00001	MOBC	NC_014725_00039	MPF_T	NC_011092_00100,NC_011092_00102,NC_011092_00103	-	-	Conjugative	CP021681	0.0037263	99
H13_S56	plasmid_1007.fasta	NA	plasmid_1007.fasta	9	39980	47.13606803401701	-	-	-	-	-	-	-	-	Non-mobilizable	CP010234	0.0470041	100
H13_S56	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	2	22184	47.02939055174901	IncH	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP019216	0.0563082	100
H13_S56	plasmid_476.fasta	NA	plasmid_476.fasta	6	92032	50.14125521557719	IncI1	000145__HE610900_00001	MOBP	NC_019097	MPF_I	NC_022267_00057,NC_015965_00072,NC_019111_00038,NC_023290_00086,NC_019097_00075,NC_019097_00085,NC_019097_00056,NZ_CM001473_00069,NC_022267_00069	MOBP	HM021326	Conjugative	CP016520	0.0161637	47
H13_S56	plasmid_110.fasta	NA	plasmid_110.fasta	1	5349	49.44849504580296	ColRNAI_rep_cluster_1987	000019__CP000651_00005	MOBP	NC_011404_00002	-	-	MOBP	CP008720	Mobilizable	JX017306	0.0348125	11
H144_S111	plasmid_2070.fasta	NA	plasmid_2070.fasta	5	45353	44.63651798116993	-	-	-	-	-	-	-	-	Non-mobilizable	CP009861	0.00936594	207
H144_S111	plasmid_novel_1.fasta	NA	plasmid_novel_1.fasta	1	12586	51.493723184490705	-	-	MOBF	NC_022333_00006	-	-	-	-	Mobilizable	CP000796	0.0903831	37
H144_S111	plasmid_novel_2.fasta	NA	plasmid_novel_2.fasta	1	41851	52.51726362571981	-	-	MOBF	NC_011980_00044	MPF_F	NC_022651_00077,NC_010409_00124	MOBF	LN824137	Conjugative	CP021938	0.0674584	54
H144_S111	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	2091	53.32376853180296	-	-	MOBP	NC_022662_00003	-	-	-	-	Mobilizable	CP016039	0.0507636	
H144_S111	plasmid_712.fasta	NA	plasmid_712.fasta	4	28431	50.395694840139285	-	-	-	-	-	-	-	-	Non-mobilizable	CP004093	0.0445606	71
H144_S111	plasmid_825.fasta	aadA1;dfrA1;dfrA1;dfrA1;tet(A);sul1;blaTEM-34;blaTEM-208;blaTEM-206;blaTEM-214;blaTEM-209;blaTEM-213;blaTEM-57;blaTEM-1B;blaTEM-141;blaTEM-33;blaTEM-210;blaTEM-216	plasmid_825.fasta	1	22213	60.44658533291316	-	-	-	-	-	-	-	-	Non-mobilizable	NC_019062	0.026143	82
H144_S111	plasmid_286.fasta	NA	plasmid_286.fasta	1	3370	34.154302670623146	-	-	-	-	-	-	-	-	Non-mobilizable	JN692546	0.0238299	28
H144_S111	plasmid_839.fasta	NA	plasmid_839.fasta	1	2089	47.19961704164672	Inc13	000058__CP000643_00001	-	-	-	-	-	-	Non-mobilizable	CP008719	0.000680979	83
H144_S111	plasmid_1068.fasta	blaCTX-M-15	plasmid_1068.fasta	6	20755	56.25632377740303	-	-	-	-	-	-	-	-	Non-mobilizable	CP021680	0.0436329	106
H144_S111	plasmid_1358.fasta	NA	plasmid_1358.fasta	5	24009	45.033112582781456	-	-	-	-	-	-	-	-	Non-mobilizable	CP013194	0.0325113	135
H147_S2	plasmid_novel_1.fasta	NA	plasmid_novel_1.fasta	5	16867	52.85468666627142	-	-	MOBF	NC_011980_00044	MPF_F	NC_022651_00077,NC_010409_00124	-	-	Conjugative	NC_013507	0.0766828	136
H147_S2	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	8211	56.54609669954939	-	-	MOBF	NC_022333_00006	-	-	-	-	Mobilizable	CP000796	0.0903831	37
H147_S2	plasmid_2911.fasta	NA	plasmid_2911.fasta	4	21760	51.470588235294116	-	-	-	-	-	-	-	-	Non-mobilizable	CP012736	0.0419997	291
H147_S2	plasmid_712.fasta	NA	plasmid_712.fasta	2	24206	50.39659588531769	-	-	-	-	-	-	-	-	Non-mobilizable	CP004093	0.0422904	71
H147_S2	plasmid_825.fasta	aadA1;sul1;dfrA1;dfrA1;dfrA1	plasmid_825.fasta	6	27253	57.16801819983121	-	-	-	-	-	-	-	-	Non-mobilizable	NC_019062	0.0348125	82
H147_S2	plasmid_795.fasta	NA	plasmid_795.fasta	1	21689	52.43671907418507	-	-	-	-	-	-	-	-	Non-mobilizable	CP019906	0.0434809	79
H147_S2	plasmid_286.fasta	NA	plasmid_286.fasta	2	5867	42.491903869098344	-	-	MOBP	NC_022662_00003	-	-	-	-	Mobilizable	JN692546	0.0246831	28
H147_S2	plasmid_839.fasta	NA	plasmid_839.fasta	1	1911	46.99110413396128	Inc13	000058__CP000643_00001	-	-	-	-	-	-	Non-mobilizable	CP008719	0.00314086	83
H147_S2	plasmid_1068.fasta	aph(6)-Id;blaCTX-M-15;sul2	plasmid_1068.fasta	6	30162	52.63576685896161	IncFIIA,IncFII	000136__AP014877_00014,000121__CP024805	-	-	-	-	-	-	Non-mobilizable	CP021680	0.0363341	106
H147_S2	plasmid_163.fasta	NA	plasmid_163.fasta	1	2801	51.017493752231346	-	-	-	-	-	-	-	-	Non-mobilizable	KT074362	0.015998	16
H151_S58	plasmid_991.fasta	tet(A);sul2;dfrA14;qnrS1;aph(6)-Id;blaCTX-M-15;blaTEM-1B	plasmid_991.fasta	5	70595	49.59558042354274	IncY	000230__CP009168_00001	-	-	-	-	-	-	Non-mobilizable	CP021681	0.00789262	99
H153_S145	plasmid_542.fasta	NA	plasmid_542.fasta	5	27581	48.283238461259565	IncFIA	000094__NZ_CP015070_00117	-	-	MPF_F	NC_019037_00027,NC_017054_00096,NC_022651_00077,NC_019094_00090,NC_010488_00021,NC_010409_00124	-	-	Non-mobilizable	MF370216	0.0453547	54
H153_S145	plasmid_novel_1.fasta	NA	plasmid_novel_1.fasta	1	11564	46.618817018332756	IncH	000138__CP021336_00001	-	-	-	-	-	-	Non-mobilizable	CP019216	0.064825	100
H153_S145	plasmid_novel_2.fasta	NA	plasmid_novel_2.fasta	1	6318	49.54099398543843	IncFIB	000096__NC_019117_00097	-	-	-	-	-	-	Non-mobilizable	AY230888	0.080322	55
H153_S145	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	6758	46.24149156555194	ColRNAI_rep_cluster_1857	000008__AJ627566	-	-	-	-	MOBP,MOB_unknown	KY421937,NC_019986	Mobilizable	CP021910	0.0595738	420
H153_S145	plasmid_449.fasta	blaCTX-M-15;qnrS1	plasmid_449.fasta	3	24642	46.469442415388365	-	-	-	-	-	-	-	-	Non-mobilizable	KJ187751	0.0439391	44
H153_S145	plasmid_476.fasta	NA	plasmid_476.fasta	20	78939	49.43944058070156	IncI1	000145__HE610900_00001	-	-	MPF_I	NC_019097_00056,NZ_CM001473_00069,NC_022267_00069,NC_019111_00038,NC_015965_00072,NC_023290_00086,NC_019097_00075,NC_019097_00085	MOBP	HM021326	Mobilizable	CP010831	0.0227838	47
H154-redeposit_S7	plasmid_217.fasta	NA	plasmid_217.fasta	2	4973	41.122059119243914	-	-	-	-	-	-	-	-	Non-mobilizable	CP001385	0.0196919	21
H154-redeposit_S7	plasmid_469.fasta	NA	plasmid_469.fasta	1	4082	49.41205291523763	rep_cluster_1778	001200__CP018980_00001	MOBQ	NC_011411_00002	-	-	MOBQ,MOBQ	NC_010672,NC_016036	Mobilizable	KT693144	0.000680979	46
H154-redeposit_S7	plasmid_1552.fasta	blaTEM-1B;blaCTX-M-15;aph(3'')-Ib;aadA5;aph(6)-Id;sul1;dfrA17;tet(B);mph(A);erm(B)	plasmid_1552.fasta	15	121622	50.943908174507904	IncFII,IncFIA,IncFIB,IncFIIA	000121__CP024805,000094__NZ_CP015070_00117,000095__NZ_CP014273_00094,000136__AP014877_00014	MOBF	NC_017627_00068	MPF_F	NC_008460_00107,08-5333_00200,NC_010719_00097	MOBF	NZ_CM001473	Conjugative	CP009860	0.0101878	155
H154-redeposit_S7	plasmid_502.fasta	NA	plasmid_502.fasta	1	5165	47.531461761858665	ColRNAI_rep_cluster_1291	000001__EU090225_00001	MOBQ	NC_019783_00003	-	-	-	-	Mobilizable	CP003036	0.00202665	50
H155-redeposit_S10	plasmid_217.fasta	NA	plasmid_217.fasta	1	10955	43.92514833409402	ColRNAI_rep_cluster_1987	000019__CP000651_00005	-	-	-	-	MOBP	CP018941	Mobilizable	KC020049	0.0180108	21
H155-redeposit_S10	plasmid_469.fasta	NA	plasmid_469.fasta	1	4082	49.41205291523763	rep_cluster_1778	001198__NC_010486_00001	MOBQ	NC_011411_00002	-	-	MOBQ,MOBQ	NC_010672,NC_016036	Mobilizable	KT693144	0.000805673	46
H155-redeposit_S10	plasmid_1552.fasta	aph(6)-Id;aph(3'')-Ib;aadA5;tet(B);sul1;dfrA17;blaCTX-M-15;blaTEM-1B;erm(B);mph(A)	plasmid_1552.fasta	15	133667	51.528051052241764	IncFIIA,IncFII,IncFIA,IncFIB	000136__AP014877_00014,000121__CP024805,000094__NZ_CP015070_00117,000095__NZ_CP014273_00094	MOBF	NC_017627_00068	MPF_F	NC_008460_00107,NC_010719_00097,08-5333_00200	MOBF	NZ_CM001473	Conjugative	CP009860	0.00659353	155
H155-redeposit_S10	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	1545	51.650485436893206	ColRNAI_rep_cluster_1885	000013__DQ995351_00001	-	-	-	-	MOBP,MOB_unknown	NC_018997,JN985534	Mobilizable	JN253636	0.0543589	41
H155-redeposit_S10	plasmid_502.fasta	NA	plasmid_502.fasta	1	5165	47.531461761858665	ColRNAI_rep_cluster_1291	000001__EU090225_00001	MOBQ	NC_019783_00003	-	-	-	-	Mobilizable	CP003036	0.00202665	50
H160-redeposit_S11	plasmid_161.fasta	NA	plasmid_161.fasta	1	2462	48.781478472786354	ColRNAI_rep_cluster_1987	000019__CP000651_00005	-	-	-	-	-	-	Non-mobilizable	JQ319766	0.00676872	16
H160-redeposit_S11	plasmid_739.fasta	qepA4	plasmid_739.fasta	2	5835	65.36418166238218	-	-	-	-	-	-	-	-	Non-mobilizable	KR259130	0.0258115	73
H160-redeposit_S11	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	1506	50.265604249667994	ColRNAI_rep_cluster_1885	000013__DQ995351_00001	-	-	-	-	-	-	Non-mobilizable	JN253636	0.0943778	41
H160-redeposit_S11	plasmid_2911.fasta	NA	plasmid_2911.fasta	1	25068	50.42683899792564	-	-	-	-	-	-	-	-	Non-mobilizable	CP012736	0.0437856	291
H160-redeposit_S11	plasmid_991.fasta	aph(3'')-Ib;blaTEM-1B;blaCTX-M-15;sul2;catA1;qnrS1	plasmid_991.fasta	6	95397	50.25000786188245	IncFIB,IncY	000095__NZ_CP014273_00094,000230__CP009168_00001	MOBC	NC_014725_00039	MPF_T	NC_011092_00103,NC_011092_00102,NC_011092_00100	-	-	Conjugative	CP021681	0.00544411	99
H160-redeposit_S11	plasmid_1554.fasta	tet(B);aac(3)-IId;aadA2;mph(A);dfrA12;sul1	plasmid_1554.fasta	9	73019	51.85773565784248	IncFIA,IncFII,IncFIIA	000094__NZ_CP015070_00117,000121__CP024805,000136__AP014877_00014	MOBF	NC_017627_00068	MPF_F	NC_010409_00124,NC_022651_00077,NC_010719_00097,NC_008460_00107,NC_019094_00090,08-5333_00200	MOBF	NZ_CM001473	Conjugative	CP015086	0.0248413	155
H164_S148	plasmid_1008.fasta	aadA5;aac(3)-IId;sul1;mph(A);dfrA17;blaTEM-1B;blaCTX-M-14	plasmid_1008.fasta	17	210652	50.044623359854164	IncFIA,IncFIIA,IncFIB,IncY,IncFII	000094__NZ_CP015070_00117,000136__AP014877_00014,000096__NC_019117_00097,000230__CP009168_00001,000121__CP024805	MOBF	NC_017627_00068	MPF_F	NC_010719_00097,NC_008460_00107,NC_007675_00027,NC_017639_00100,NC_019094_00090,NC_010409_00124,08-5333_00200,NC_017639_00094,NC_022651_00077,NC_013437_00116	MOBF	NZ_CM001473	Conjugative	KX928752	0.0133547	100
H164_S148	plasmid_novel_1.fasta	sul2;aph(3'')-Ib;aph(6)-Id;tet(A)	plasmid_novel_1.fasta	5	20672	51.37867647058823	ColRNAI_rep_cluster_1291	000002__NC_009781	-	-	-	-	-	-	Non-mobilizable	CP000641	0.0539403	35
H164_S148	plasmid_novel_0.fasta	NA	plasmid_novel_0.fasta	1	269553	49.816919121656966	-	-	MOBP	NC_021576_00050	-	-	-	-	Mobilizable	KY751925	0.243761	154
